pdf_file;page;group;label;pattern;context
/Users/programming/PycharmProjects/Find_Bibliography_NEw/data/azk_library/langmaier-konstantin-m__18.pdf;4;work;Edlibach (Gerold Edlibach, Zürcher Chronik);gerold\s+edlibach;in: Krieg im Mittelalter, hg. von DEMS., Berlin 2001, S. 18 ff. 46 Vgl. Gerold Edlibach’s Chronik, hg. von Johann Martin USTERI (Mitteilungen der antiquarischen
/Users/programming/PycharmProjects/Find_Bibliography_NEw/data/azk_library/langmaier-konstantin-m__18.pdf;4;work;Edlibach (Gerold Edlibach, Zürcher Chronik);gerold\s+edlibach;wie Anm. 132] S. 348). 137 Ahnlich auch die spater entstandene Chronik des Gerold Edlibach (vgl. Gerold Edlibach’s Chronik [wie Anm. 46] S. 44: Item uff den balmabint
/Users/programming/PycharmProjects/Find_Bibliography_NEw/data/azk_library/langmaier-konstantin-m__18.pdf;4;work;Edlibach (Gerold Edlibach, Zürcher Chronik);gerold\s+edlibach;137 Ahnlich auch die spater entstandene Chronik des Gerold Edlibach (vgl. Gerold Edlibach’s Chronik [wie Anm. 46] S. 44: Item uff den balmabint wass meiss und zornlich
/Users/programming/PycharmProjects/Find_Bibliography_NEw/data/azk_library/langmaier-konstantin-m__18.pdf;4;work;Edlibach (Gerold Edlibach, Zürcher Chronik);gerold\s+edlibach;durfe gebrochen werden (gemeinsam mit den ubrigen vier Angeklagten) [40] 146 Gerold Edlibach’s Chronik (wie Anm. 46) S. 44. Vgl. auch: Die Chronik des Hans Frund, Landschreiber
/Users/programming/PycharmProjects/Find_Bibliography_NEw/data/azk_library/langmaier-konstantin-m__18.pdf;4;work;Edlibach (Gerold Edlibach, Zürcher Chronik);gerold\s+edlibach;Bd. 2), Basel 1910, S. 103 f. (keine zeitgenossische Chronik). 147 Vgl. Gerold Edlibach’s Chronik(wie Anm. 46) S. 44. 148 Vgl. Zentralbibliothek Zurich, Ms. A 75
/Users/programming/PycharmProjects/Find_Bibliography_NEw/data/azk_library/langmaier-konstantin-m__18.pdf;4;work;Edlibach (Gerold Edlibach, Zürcher Chronik);gerold\s+edlibach;"mit dem Feind vorwarf (u. a. auch auf dem Tag zu Baden im Marz 1444). Vgl. Gerold Edlibach’s Chronik (wie Anm. 46) S. 44; Hans Frund Chronik (wie Anm. 146) S. 171ff"
/Users/programming/PycharmProjects/Find_Bibliography_NEw/data/azk_library/langmaier-konstantin-m__18.pdf;4;work;Edlibach (Gerold Edlibach, Zürcher Chronik);\bedlibach\b;Krieg im Mittelalter, hg. von DEMS., Berlin 2001, S. 18 ff. 46 Vgl. Gerold Edlibach’s Chronik, hg. von Johann Martin USTERI (Mitteilungen der antiquarischen Gesellschaft
/Users/programming/PycharmProjects/Find_Bibliography_NEw/data/azk_library/langmaier-konstantin-m__18.pdf;4;work;Edlibach (Gerold Edlibach, Zürcher Chronik);\bedlibach\b;Anm. 132] S. 348). 137 Ahnlich auch die spater entstandene Chronik des Gerold Edlibach (vgl. Gerold Edlibach’s Chronik [wie Anm. 46] S. 44: Item uff den balmabint
/Users/programming/PycharmProjects/Find_Bibliography_NEw/data/azk_library/langmaier-konstantin-m__18.pdf;4;work;Edlibach (Gerold Edlibach, Zürcher Chronik);\bedlibach\b;Ahnlich auch die spater entstandene Chronik des Gerold Edlibach (vgl. Gerold Edlibach’s Chronik [wie Anm. 46] S. 44: Item uff den balmabint wass meiss und zornlich
/Users/programming/PycharmProjects/Find_Bibliography_NEw/data/azk_library/langmaier-konstantin-m__18.pdf;4;work;Edlibach (Gerold Edlibach, Zürcher Chronik);\bedlibach\b;der gemain147, geschont. Die Hinrichtung im April 1444 ist in der Chronik des Edlibach bildlich festgehalten148. Gegen Hans Brunner den Alteren sind 14 Aussagen verzeichnet
/Users/programming/PycharmProjects/Find_Bibliography_NEw/data/azk_library/langmaier-konstantin-m__18.pdf;4;work;Edlibach (Gerold Edlibach, Zürcher Chronik);\bedlibach\b;gebrochen werden (gemeinsam mit den ubrigen vier Angeklagten) [40] 146 Gerold Edlibach’s Chronik (wie Anm. 46) S. 44. Vgl. auch: Die Chronik des Hans Frund, Landschreiber
/Users/programming/PycharmProjects/Find_Bibliography_NEw/data/azk_library/langmaier-konstantin-m__18.pdf;4;work;Edlibach (Gerold Edlibach, Zürcher Chronik);\bedlibach\b;2), Basel 1910, S. 103 f. (keine zeitgenossische Chronik). 147 Vgl. Gerold Edlibach’s Chronik(wie Anm. 46) S. 44. 148 Vgl. Zentralbibliothek Zurich, Ms. A 75, fol
/Users/programming/PycharmProjects/Find_Bibliography_NEw/data/azk_library/langmaier-konstantin-m__18.pdf;4;work;Edlibach (Gerold Edlibach, Zürcher Chronik);\bedlibach\b;"dem Feind vorwarf (u. a. auch auf dem Tag zu Baden im Marz 1444). Vgl. Gerold Edlibach’s Chronik (wie Anm. 46) S. 44; Hans Frund Chronik (wie Anm. 146) S. 171ff.;"
/Users/programming/PycharmProjects/Find_Bibliography_NEw/data/azk_library/langmaier-konstantin-m__18.pdf;4;work;Edlibach (Gerold Edlibach, Zürcher Chronik);\bedlibach\b;581 Vgl. StAZ, B VI 215 f. 39r. Die bildliche Darstellung in der Chronik des Edlibach ist daher richtig. Dort werden nur Trinkler und Meisen hingerichtet, vgl. Zentralbibliothek
/Users/programming/PycharmProjects/Find_Bibliography_NEw/data/azk_library/langmaier-konstantin-m__18.pdf;4;work;Stumpf (Johannes Stumpf, Schweizerchronik);johannes\s+stumpf;descriptio, Balci descriptio Helvetiae, Fratris Felicis Fabri descriptio Sueviae, Johannes Stumpf, Reisebericht von 1544, hg. von Hermann ESCHER u. a. (Quellen zur Schweizer
/Users/programming/PycharmProjects/Find_Bibliography_NEw/data/azk_library/langmaier-konstantin-m__18.pdf;4;work;Tschudi (Aegidius/Gilg Tschudi, Chronicon Helveticum);aegidi(?:us)?\s+tschudi;"anders, weil das von Stettler grundlich kommentierte Monumentalwerk des Aegidius Tschudi ediert zur Verfugung steht (gest. 1572; vergleichbar mit Johannes Aventin"
/Users/programming/PycharmProjects/Find_Bibliography_NEw/data/azk_library/langmaier-konstantin-m__18.pdf;4;work;Tschudi (Aegidius/Gilg Tschudi, Chronicon Helveticum);aegidi(?:us)?\s+tschudi;"steht (gest. 1572; vergleichbar mit Johannes Aventin), vgl. im Folgenden: Aegidius TSCHUDI, Chronicon Helveticum, Teil 10 u. 11, bearb. von Bernhard STETTLER (Quellen"
/Users/programming/PycharmProjects/Find_Bibliography_NEw/data/azk_library/langmaier-konstantin-m__18.pdf;4;work;Tschudi (Aegidius/Gilg Tschudi, Chronicon Helveticum);aegidi(?:us)?\s+tschudi;des Konflikts und seinen tieferen Ursachen unterschieden werden muss, vgl. Aegidius TSCHUDI (wie Anm. 3) Teil 10, S. 10. 48 Zu dem inflationar benutzten Begriff vgl
/Users/programming/PycharmProjects/Find_Bibliography_NEw/data/azk_library/langmaier-konstantin-m__18.pdf;4;work;Tschudi (Aegidius/Gilg Tschudi, Chronicon Helveticum);aegidi(?:us)?\s+tschudi;Lyrik im 15. und 16. Jahrhundert. Die Lieder im Chronicon Helveticum von Aegidius Tschudi (Goppinger Arbeiten zur Germanistik, Nr. 405), Goppingen 1986, S. 40 f.
/Users/programming/PycharmProjects/Find_Bibliography_NEw/data/azk_library/langmaier-konstantin-m__18.pdf;4;work;Tschudi (Aegidius/Gilg Tschudi, Chronicon Helveticum);aegidi(?:us)?\s+tschudi;"fur Volkskunde, Bd. 60), Basel 1976, S. 658 ff. (betrifft Schmahungen); Aegidius TSCHUDI, Chronicon Helveticum, Hilfsmittel, 1. Teil, Verzeichnis der Dokumente,"
